Submission ID,Respondent ID,Submitted at,Category,Question,Response
gDQkjOP,edopMo,2025-08-22 21:19:23,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
gDQkjOP,edopMo,2025-08-22 21:19:23,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Google Gemini
gDQkjOP,edopMo,2025-08-22 21:19:23,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Other
gDQkjOP,edopMo,2025-08-22 21:19:23,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
gDQkjOP,edopMo,2025-08-22 21:19:23,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),GitHub repositories/Open Source projects
gDQkjOP,edopMo,2025-08-22 21:19:23,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Pension contributions,"e.g., Tier 2/3"
gDQkjOP,edopMo,2025-08-22 21:19:23,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Transport allowance/reimbursement
gDQkjOP,edopMo,2025-08-22 21:19:23,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Meal allowance/subsidies
gDQkjOP,edopMo,2025-08-22 21:19:23,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",
gDQkjOP,edopMo,2025-08-22 21:19:23,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Technical Writing
gDQkjOP,edopMo,2025-08-22 21:19:23,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Cybersecurity
gDQkjOP,edopMo,2025-08-22 21:19:23,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Blockchain/Web3 Development
gDQkjOP,edopMo,2025-08-22 21:19:23,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger mentorship culture and structured mentorship programs
gDQkjOP,edopMo,2025-08-22 21:19:23,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
gDQkjOP,edopMo,2025-08-22 21:19:23,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
gDQkjOP,edopMo,2025-08-22 21:19:23,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Affordable and reliable tech infrastructure,"internet, power, co-working spaces"
gDQkjOP,edopMo,2025-08-22 21:19:23,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Enhanced STEM education from foundational levels
gDQkjOP,edopMo,2025-08-22 21:19:23,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Greater focus on research and development,R&D
gDQkjOP,edopMo,2025-08-22 21:19:23,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Reduced brain drain,talent leaving Ghana
dWZpG0A,80yKvP,2025-08-24 09:54:30,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply),E-commerce/Retail Tech
dWZpG0A,80yKvP,2025-08-24 09:54:30,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (Logistics/Mobility Tech,"Transport, Supply Chain, Ride-hailing"
dWZpG0A,80yKvP,2025-08-24 09:54:30,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply) (AI/ML/Big Data,"Artificial Intelligence, Machine Learning, Data Analytics"
dWZpG0A,80yKvP,2025-08-24 09:54:30,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Slack
dWZpG0A,80yKvP,2025-08-24 09:54:30,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
dWZpG0A,80yKvP,2025-08-24 09:54:30,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (GitHub Copilot,for code generation
dWZpG0A,80yKvP,2025-08-24 09:54:30,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply) (Grammarly,AI-powered writing assistant
dWZpG0A,80yKvP,2025-08-24 09:54:30,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
dWZpG0A,80yKvP,2025-08-24 09:54:30,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Coursera
dWZpG0A,80yKvP,2025-08-24 09:54:30,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Udemy
dWZpG0A,80yKvP,2025-08-24 09:54:30,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Stack Overflow
dWZpG0A,80yKvP,2025-08-24 09:54:30,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),GitHub repositories/Open Source projects
dWZpG0A,80yKvP,2025-08-24 09:54:30,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Internet/data stipend or reimbursement
dWZpG0A,80yKvP,2025-08-24 09:54:30,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",Code & Cocktails
dWZpG0A,80yKvP,2025-08-24 09:54:30,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Technical Writing
dWZpG0A,80yKvP,2025-08-24 09:54:30,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (DevOps/Site Reliability Engineering,SRE
dWZpG0A,80yKvP,2025-08-24 09:54:30,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger mentorship culture and structured mentorship programs
LZElzRG,d5MKkA,2025-08-26 21:42:59,Tech Verticals,Which tech vertical(s) are you currently working in or primarily focused on? (Select all that apply),Other
LZElzRG,d5MKkA,2025-08-26 21:42:59,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply),Microsoft Teams
LZElzRG,d5MKkA,2025-08-26 21:42:59,Collaboration Tools,What general collaboration and productivity tools do you use regularly? (Select all that apply) (Google Workspace,"Docs, Sheets, Drive"
LZElzRG,d5MKkA,2025-08-26 21:42:59,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),ChatGPT
LZElzRG,d5MKkA,2025-08-26 21:42:59,Collaboration Tools,Which Generative AI / AI tools do you use for productivity in your work? (Select all that apply),Google Gemini
LZElzRG,d5MKkA,2025-08-26 21:42:59,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),YouTube
LZElzRG,d5MKkA,2025-08-26 21:42:59,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Coursera
LZElzRG,d5MKkA,2025-08-26 21:42:59,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Udemy
LZElzRG,d5MKkA,2025-08-26 21:42:59,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Twitter/X
LZElzRG,d5MKkA,2025-08-26 21:42:59,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Stack Overflow
LZElzRG,d5MKkA,2025-08-26 21:42:59,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),GitHub repositories/Open Source projects
LZElzRG,d5MKkA,2025-08-26 21:42:59,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply),Tech blogs/news websites
LZElzRG,d5MKkA,2025-08-26 21:42:59,Learning Platforms,Which platforms or methods do you primarily use to learn new skills and stay updated in tech? (Select all that apply) (Books,physical or e-books
LZElzRG,d5MKkA,2025-08-26 21:42:59,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Health insurance
LZElzRG,d5MKkA,2025-08-26 21:42:59,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Paid time off,"Vacation, Sick Leave"
LZElzRG,d5MKkA,2025-08-26 21:42:59,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Performance bonuses
LZElzRG,d5MKkA,2025-08-26 21:42:59,Employment Benefits,What benefits do you receive in your current role? (Select all that apply) (Pension contributions,"e.g., Tier 2/3"
LZElzRG,d5MKkA,2025-08-26 21:42:59,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Transport allowance/reimbursement
LZElzRG,d5MKkA,2025-08-26 21:42:59,Employment Benefits,What benefits do you receive in your current role? (Select all that apply),Meal allowance/subsidies
LZElzRG,d5MKkA,2025-08-26 21:42:59,Tech Communities,"Are you an active member of any local tech communities, meetups, or professional associations in Ghana? (Select all that apply)",DevCongress
LZElzRG,d5MKkA,2025-08-26 21:42:59,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Technical Writing
LZElzRG,d5MKkA,2025-08-26 21:42:59,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3) (DevOps/Site Reliability Engineering,SRE
LZElzRG,d5MKkA,2025-08-26 21:42:59,Skills Gaps,What specific skills or areas of expertise do you believe are most lacking or in highest demand within the local Ghanaian tech ecosystem? (Select up to 3),Data Science/Machine Learning Engineering
LZElzRG,d5MKkA,2025-08-26 21:42:59,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Better access to capital/funding,"e.g., angel investors, VCs, grants"
LZElzRG,d5MKkA,2025-08-26 21:42:59,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),More and better-paying job opportunities locally
LZElzRG,d5MKkA,2025-08-26 21:42:59,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Clearer and more supportive government policies/regulations for tech
LZElzRG,d5MKkA,2025-08-26 21:42:59,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply) (Affordable and reliable tech infrastructure,"internet, power, co-working spaces"
LZElzRG,d5MKkA,2025-08-26 21:42:59,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Improved access to global markets and international partnerships
LZElzRG,d5MKkA,2025-08-26 21:42:59,Ecosystem Needs,What do you think the local Ghanaian tech ecosystem needs most to accelerate its growth and impact? (Select all that apply),Stronger community/peer learning and knowledge sharing initiatives
